s,m3/s,m3/s,m/s,
Time,"flow_in","flow_out","error","iter"
 2.5769549E+001, 1.0000000E+000, 1.0000002E+000, 2.2204460E-016, 1.0000000E+000
 2.5858379E+001, 1.0000000E+000, 1.0000002E+000, 4.4408921E-016, 1.0000000E+000
 2.5947209E+001, 1.0000000E+000, 1.0000003E+000, 2.2204460E-016, 1.0000000E+000
 2.6036039E+001, 1.0000000E+000, 1.0000004E+000, 2.2204460E-016, 1.0000000E+000
 2.6124869E+001, 1.0000000E+000, 1.0000006E+000, 2.2204460E-016, 1.0000000E+000
 2.6213700E+001, 1.0000000E+000, 1.0000007E+000, 2.2204460E-016, 1.0000000E+000
 2.6302530E+001, 1.0000000E+000, 1.0000008E+000, 2.2204460E-016, 1.0000000E+000
 2.6391360E+001, 1.0000000E+000, 1.0000010E+000, 2.2204460E-016, 1.0000000E+000
 2.6480190E+001, 1.0000000E+000, 1.0000011E+000, 2.2204460E-016, 1.0000000E+000
 2.6569020E+001, 1.0000000E+000, 1.0000011E+000, 2.2204460E-016, 1.0000000E+000
 2.6657850E+001, 1.0000000E+000, 1.0000012E+000, 2.2204460E-016, 1.0000000E+000
 2.6746680E+001, 1.0000000E+000, 1.0000013E+000, 2.2204460E-016, 1.0000000E+000
 2.6835510E+001, 1.0000000E+000, 1.0000013E+000, 2.2204460E-016, 1.0000000E+000
 2.6924341E+001, 1.0000000E+000, 1.0000014E+000, 2.2204460E-016, 1.0000000E+000
 2.7013171E+001, 1.0000000E+000, 1.0000014E+000, 2.2204460E-016, 1.0000000E+000
 2.7102001E+001, 1.0000000E+000, 1.0000015E+000, 2.2204460E-016, 1.0000000E+000
 2.7190831E+001, 1.0000000E+000, 1.0000016E+000, 2.2204460E-016, 1.0000000E+000
 2.7279661E+001, 1.0000000E+000, 1.0000019E+000, 2.2204460E-016, 1.0000000E+000
 2.7368491E+001, 1.0000000E+000, 1.0000020E+000, 2.2204460E-016, 1.0000000E+000
 2.7457321E+001, 1.0000000E+000, 1.0000021E+000, 2.2204460E-016, 1.0000000E+000
 2.7546151E+001, 1.0000000E+000, 1.0000021E+000, 2.2204460E-016, 1.0000000E+000
 2.7634982E+001, 1.0000000E+000, 1.0000023E+000, 4.4408921E-016, 1.0000000E+000
 2.7723812E+001, 1.0000000E+000, 1.0000022E+000, 2.2204460E-016, 1.0000000E+000
 2.7812642E+001, 1.0000000E+000, 1.0000020E+000, 2.2204460E-016, 1.0000000E+000
 2.7901472E+001, 1.0000000E+000, 1.0000017E+000, 2.2204460E-016, 1.0000000E+000
 2.7990302E+001, 1.0000000E+000, 1.0000012E+000, 2.2204460E-016, 1.0000000E+000
 2.8079132E+001, 1.0000000E+000, 1.0000008E+000, 2.2204460E-016, 1.0000000E+000
 2.8167962E+001, 1.0000000E+000, 1.0000004E+000, 2.2204460E-016, 1.0000000E+000
 2.8256792E+001, 1.0000000E+000, 9.9999995E-001, 2.2204460E-016, 1.0000000E+000
 2.8345623E+001, 1.0000000E+000, 9.9999948E-001, 2.2204460E-016, 1.0000000E+000
 2.8434453E+001, 1.0000000E+000, 9.9999901E-001, 2.2204460E-016, 1.0000000E+000
 2.8523283E+001, 1.0000000E+000, 9.9999856E-001, 2.2204460E-016, 1.0000000E+000
 2.8612113E+001, 1.0000000E+000, 9.9999812E-001, 2.2204460E-016, 1.0000000E+000
 2.8700943E+001, 1.0000000E+000, 9.9999800E-001, 2.2204460E-016, 1.0000000E+000
 2.8789773E+001, 1.0000000E+000, 9.9999831E-001, 2.2204460E-016, 1.0000000E+000
 2.8878603E+001, 1.0000000E+000, 9.9999902E-001, 2.2204460E-016, 1.0000000E+000
 2.8967433E+001, 1.0000000E+000, 9.9999979E-001, 2.2204460E-016, 1.0000000E+000
 2.9056264E+001, 1.0000000E+000, 1.0000002E+000, 2.2204460E-016, 1.0000000E+000
 2.9145094E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 2.9233924E+001, 1.0000000E+000, 9.9999992E-001, 2.2204460E-016, 1.0000000E+000
 2.9322754E+001, 1.0000000E+000, 9.9999977E-001, 2.2204460E-016, 1.0000000E+000
 2.9411584E+001, 1.0000000E+000, 9.9999972E-001, 2.2204460E-016, 1.0000000E+000
 2.9500414E+001, 1.0000000E+000, 9.9999973E-001, 2.2204460E-016, 1.0000000E+000
 2.9589244E+001, 1.0000000E+000, 9.9999977E-001, 4.4408921E-016, 1.0000000E+000
 2.9678074E+001, 1.0000000E+000, 9.9999981E-001, 2.2204460E-016, 1.0000000E+000
 2.9766905E+001, 1.0000000E+000, 9.9999984E-001, 2.2204460E-016, 1.0000000E+000
 2.9855735E+001, 1.0000000E+000, 9.9999987E-001, 2.2204460E-016, 1.0000000E+000
 2.9944565E+001, 1.0000000E+000, 9.9999989E-001, 2.2204460E-016, 1.0000000E+000
 3.0033395E+001, 1.0000000E+000, 9.9999990E-001, 2.2204460E-016, 1.0000000E+000
 3.0122225E+001, 1.0000000E+000, 9.9999990E-001, 4.4408921E-016, 1.0000000E+000
 3.0211055E+001, 1.0000000E+000, 9.9999992E-001, 2.2204460E-016, 1.0000000E+000
 3.0299885E+001, 1.0000000E+000, 9.9999993E-001, 4.4408921E-016, 1.0000000E+000
 3.0388715E+001, 1.0000000E+000, 9.9999993E-001, 2.2204460E-016, 1.0000000E+000
 3.0477546E+001, 1.0000000E+000, 9.9999992E-001, 4.4408921E-016, 1.0000000E+000
 3.0566376E+001, 1.0000000E+000, 9.9999990E-001, 2.2204460E-016, 1.0000000E+000
 3.0655206E+001, 1.0000000E+000, 9.9999989E-001, 2.2204460E-016, 1.0000000E+000
 3.0744036E+001, 1.0000000E+000, 9.9999988E-001, 2.2204460E-016, 1.0000000E+000
 3.0832866E+001, 1.0000000E+000, 9.9999988E-001, 2.2204460E-016, 1.0000000E+000
 3.0921696E+001, 1.0000000E+000, 9.9999988E-001, 2.2204460E-016, 1.0000000E+000
 3.1010526E+001, 1.0000000E+000, 9.9999988E-001, 2.2204460E-016, 1.0000000E+000
 3.1099356E+001, 1.0000000E+000, 9.9999988E-001, 2.2204460E-016, 1.0000000E+000
 3.1188187E+001, 1.0000000E+000, 9.9999987E-001, 2.2204460E-016, 1.0000000E+000
 3.1277017E+001, 1.0000000E+000, 9.9999986E-001, 2.2204460E-016, 1.0000000E+000
 3.1365847E+001, 1.0000000E+000, 9.9999985E-001, 2.2204460E-016, 1.0000000E+000
 3.1454677E+001, 1.0000000E+000, 9.9999985E-001, 4.4408921E-016, 1.0000000E+000
 3.1543507E+001, 1.0000000E+000, 9.9999984E-001, 2.2204460E-016, 1.0000000E+000
 3.1632337E+001, 1.0000000E+000, 9.9999983E-001, 2.2204460E-016, 1.0000000E+000
 3.1721167E+001, 1.0000000E+000, 9.9999986E-001, 4.4408921E-016, 1.0000000E+000
 3.1809997E+001, 1.0000000E+000, 9.9999989E-001, 2.2204460E-016, 1.0000000E+000
 3.1898828E+001, 1.0000000E+000, 9.9999991E-001, 2.2204460E-016, 1.0000000E+000
 3.1987658E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 3.2076488E+001, 1.0000000E+000, 1.0000003E+000, 2.2204460E-016, 1.0000000E+000
 3.2165318E+001, 1.0000000E+000, 1.0000006E+000, 2.2204460E-016, 1.0000000E+000
 3.2254148E+001, 1.0000000E+000, 1.0000010E+000, 2.2204460E-016, 1.0000000E+000
 3.2342978E+001, 1.0000000E+000, 1.0000021E+000, 2.2204460E-016, 1.0000000E+000
 3.2431808E+001, 1.0000000E+000, 1.0000041E+000, 4.4408921E-016, 1.0000000E+000
 3.2520638E+001, 1.0000000E+000, 1.0000080E+000, 2.2204460E-016, 1.0000000E+000
 3.2609469E+001, 1.0000000E+000, 1.0000164E+000, 2.2204460E-016, 1.0000000E+000
 3.2698299E+001, 1.0000000E+000, 1.0000380E+000, 4.4408921E-016, 1.0000000E+000
 3.2787129E+001, 1.0000000E+000, 1.0000972E+000, 4.4408921E-016, 1.0000000E+000
 3.2875959E+001, 1.0000000E+000, 1.0002468E+000, 2.2204460E-016, 1.0000000E+000
 3.2964789E+001, 1.0000000E+000, 1.0006277E+000, 2.2204460E-016, 1.0000000E+000
 3.3053619E+001, 1.0000000E+000, 1.0016284E+000, 2.2204460E-016, 1.0000000E+000
 3.3142449E+001, 1.0000000E+000, 1.0044591E+000, 2.2204460E-016, 1.0000000E+000
 3.3231279E+001, 1.0000000E+000, 1.0135304E+000, 2.2204460E-016, 1.0000000E+000
 3.3300314E+001, 1.0000000E+000, 1.0071398E+000, 2.2204460E-016, 1.0000000E+000
 3.3376251E+001, 1.0000000E+000, 1.0061230E+000, 2.2204460E-016, 1.0000000E+000
 3.3459783E+001, 1.0000000E+000, 1.0086923E+000, 2.2204460E-016, 1.0000000E+000
 3.3543314E+001, 1.0000000E+000, 1.0116704E+000, 4.4408921E-016, 1.0000000E+000
 3.3626845E+001, 1.0000000E+000, 1.0144375E+000, 4.4408921E-016, 1.0000000E+000
 3.3710377E+001, 1.0000000E+000, 1.0167229E+000, 2.2204460E-016, 1.0000000E+000
 3.3793908E+001, 1.0000000E+000, 1.0193059E+000, 2.2204460E-016, 1.0000000E+000
 3.3877439E+001, 1.0000000E+000, 1.0221040E+000, 4.4408921E-016, 1.0000000E+000
 3.3960971E+001, 1.0000000E+000, 1.0222097E+000, 2.2204460E-016, 1.0000000E+000
 3.4044502E+001, 1.0000000E+000, 1.0164220E+000, 4.4408921E-016, 1.0000000E+000
 3.4128034E+001, 1.0000000E+000, 1.0089077E+000, 2.2204460E-016, 1.0000000E+000
 3.4211565E+001, 1.0000000E+000, 1.0040471E+000, 2.2204460E-016, 1.0000000E+000
 3.4295096E+001, 1.0000000E+000, 1.0014702E+000, 4.4408921E-016, 1.0000000E+000
 3.4378628E+001, 1.0000000E+000, 1.0001367E+000, 2.2204460E-016, 1.0000000E+000
 3.4462159E+001, 1.0000000E+000, 9.9949138E-001, 2.2204460E-016, 1.0000000E+000
 3.4545690E+001, 1.0000000E+000, 9.9924940E-001, 2.2204460E-016, 1.0000000E+000
 3.4629222E+001, 1.0000000E+000, 9.9922757E-001, 2.2204460E-016, 1.0000000E+000
 3.4712753E+001, 1.0000000E+000, 9.9931718E-001, 2.2204460E-016, 1.0000000E+000
 3.4796285E+001, 1.0000000E+000, 9.9944460E-001, 2.2204460E-016, 1.0000000E+000
 3.4879816E+001, 1.0000000E+000, 9.9956841E-001, 2.2204460E-016, 1.0000000E+000
 3.4963347E+001, 1.0000000E+000, 9.9966795E-001, 2.2204460E-016, 1.0000000E+000
 3.5046879E+001, 1.0000000E+000, 9.9973925E-001, 2.2204460E-016, 1.0000000E+000
 3.5130410E+001, 1.0000000E+000, 9.9978848E-001, 2.2204460E-016, 1.0000000E+000
 3.5213942E+001, 1.0000000E+000, 9.9982357E-001, 2.2204460E-016, 1.0000000E+000
 3.5297473E+001, 1.0000000E+000, 9.9984967E-001, 2.2204460E-016, 1.0000000E+000
 3.5381004E+001, 1.0000000E+000, 9.9987493E-001, 2.2204460E-016, 1.0000000E+000
 3.5464536E+001, 1.0000000E+000, 9.9990157E-001, 2.2204460E-016, 1.0000000E+000
 3.5548067E+001, 1.0000000E+000, 9.9992655E-001, 2.2204460E-016, 1.0000000E+000
 3.5631598E+001, 1.0000000E+000, 9.9995015E-001, 2.2204460E-016, 1.0000000E+000
 3.5715130E+001, 1.0000000E+000, 9.9996763E-001, 2.2204460E-016, 1.0000000E+000
 3.5798661E+001, 1.0000000E+000, 9.9997994E-001, 2.2204460E-016, 1.0000000E+000
 3.5882193E+001, 1.0000000E+000, 9.9998922E-001, 2.2204460E-016, 1.0000000E+000
 3.5965724E+001, 1.0000000E+000, 9.9999521E-001, 2.2204460E-016, 1.0000000E+000
 3.6049255E+001, 1.0000000E+000, 9.9999897E-001, 4.4408921E-016, 1.0000000E+000
 3.6132787E+001, 1.0000000E+000, 1.0000011E+000, 2.2204460E-016, 1.0000000E+000
 3.6216318E+001, 1.0000000E+000, 1.0000025E+000, 2.2204460E-016, 1.0000000E+000
 3.6299849E+001, 1.0000000E+000, 1.0000035E+000, 2.2204460E-016, 1.0000000E+000
 3.6383381E+001, 1.0000000E+000, 1.0000034E+000, 2.2204460E-016, 1.0000000E+000
 3.6466912E+001, 1.0000000E+000, 1.0000027E+000, 2.2204460E-016, 1.0000000E+000
 3.6550444E+001, 1.0000000E+000, 1.0000017E+000, 2.2204460E-016, 1.0000000E+000
 3.6633975E+001, 1.0000000E+000, 1.0000007E+000, 4.4408921E-016, 1.0000000E+000
 3.6717506E+001, 1.0000000E+000, 9.9999987E-001, 2.2204460E-016, 1.0000000E+000
 3.6801038E+001, 1.0000000E+000, 9.9999888E-001, 2.2204460E-016, 1.0000000E+000
 3.6884569E+001, 1.0000000E+000, 9.9999753E-001, 2.2204460E-016, 1.0000000E+000
 3.6968100E+001, 1.0000000E+000, 9.9999611E-001, 2.2204460E-016, 1.0000000E+000
 3.7051632E+001, 1.0000000E+000, 9.9999478E-001, 4.4408921E-016, 1.0000000E+000
 3.7135163E+001, 1.0000000E+000, 9.9999381E-001, 4.4408921E-016, 1.0000000E+000
 3.7218695E+001, 1.0000000E+000, 9.9999352E-001, 4.4408921E-016, 1.0000000E+000
 3.7302226E+001, 1.0000000E+000, 9.9999373E-001, 4.4408921E-016, 1.0000000E+000
 3.7385757E+001, 1.0000000E+000, 9.9999430E-001, 2.2204460E-016, 1.0000000E+000
 3.7469289E+001, 1.0000000E+000, 9.9999503E-001, 2.2204460E-016, 1.0000000E+000
 3.7552820E+001, 1.0000000E+000, 9.9999564E-001, 2.2204460E-016, 1.0000000E+000
 3.7636352E+001, 1.0000000E+000, 9.9999632E-001, 2.2204460E-016, 1.0000000E+000
 3.7719883E+001, 1.0000000E+000, 9.9999709E-001, 2.2204460E-016, 1.0000000E+000
 3.7803414E+001, 1.0000000E+000, 9.9999780E-001, 2.2204460E-016, 1.0000000E+000
 3.7886946E+001, 1.0000000E+000, 9.9999822E-001, 4.4408921E-016, 1.0000000E+000
 3.7970477E+001, 1.0000000E+000, 9.9999861E-001, 2.2204460E-016, 1.0000000E+000
 3.8054008E+001, 1.0000000E+000, 9.9999881E-001, 2.2204460E-016, 1.0000000E+000
 3.8137540E+001, 1.0000000E+000, 9.9999887E-001, 2.2204460E-016, 1.0000000E+000
 3.8221071E+001, 1.0000000E+000, 9.9999882E-001, 2.2204460E-016, 1.0000000E+000
 3.8304603E+001, 1.0000000E+000, 9.9999878E-001, 2.2204460E-016, 1.0000000E+000
 3.8388134E+001, 1.0000000E+000, 9.9999881E-001, 4.4408921E-016, 1.0000000E+000
 3.8471665E+001, 1.0000000E+000, 9.9999891E-001, 4.4408921E-016, 1.0000000E+000
 3.8555197E+001, 1.0000000E+000, 9.9999904E-001, 2.2204460E-016, 1.0000000E+000
 3.8638728E+001, 1.0000000E+000, 9.9999901E-001, 2.2204460E-016, 1.0000000E+000
 3.8722259E+001, 1.0000000E+000, 9.9999888E-001, 2.2204460E-016, 1.0000000E+000
 3.8805791E+001, 1.0000000E+000, 9.9999866E-001, 4.4408921E-016, 1.0000000E+000
 3.8889322E+001, 1.0000000E+000, 9.9999839E-001, 2.2204460E-016, 1.0000000E+000
 3.8972854E+001, 1.0000000E+000, 9.9999813E-001, 2.2204460E-016, 1.0000000E+000
 3.9056385E+001, 1.0000000E+000, 9.9999789E-001, 2.2204460E-016, 1.0000000E+000
 3.9139916E+001, 1.0000000E+000, 9.9999773E-001, 2.2204460E-016, 1.0000000E+000
 3.9223448E+001, 1.0000000E+000, 9.9999761E-001, 2.2204460E-016, 1.0000000E+000
 3.9306979E+001, 1.0000000E+000, 9.9999749E-001, 2.2204460E-016, 1.0000000E+000
 3.9390510E+001, 1.0000000E+000, 9.9999740E-001, 2.2204460E-016, 1.0000000E+000
 3.9474042E+001, 1.0000000E+000, 9.9999733E-001, 2.2204460E-016, 1.0000000E+000
 3.9557573E+001, 1.0000000E+000, 9.9999733E-001, 2.2204460E-016, 1.0000000E+000
 3.9641105E+001, 1.0000000E+000, 9.9999735E-001, 2.2204460E-016, 1.0000000E+000
 3.9724636E+001, 1.0000000E+000, 9.9999736E-001, 2.2204460E-016, 1.0000000E+000
 3.9808167E+001, 1.0000000E+000, 9.9999738E-001, 2.2204460E-016, 1.0000000E+000
 3.9891699E+001, 1.0000000E+000, 9.9999741E-001, 2.2204460E-016, 1.0000000E+000
 3.9975230E+001, 1.0000000E+000, 9.9999746E-001, 2.2204460E-016, 1.0000000E+000
 4.0058761E+001, 1.0000000E+000, 9.9999754E-001, 2.2204460E-016, 1.0000000E+000
 4.0142293E+001, 1.0000000E+000, 9.9999765E-001, 2.2204460E-016, 1.0000000E+000
 4.0225824E+001, 1.0000000E+000, 9.9999777E-001, 2.2204460E-016, 1.0000000E+000
 4.0309356E+001, 1.0000000E+000, 9.9999789E-001, 2.2204460E-016, 1.0000000E+000
 4.0392887E+001, 1.0000000E+000, 9.9999803E-001, 2.2204460E-016, 1.0000000E+000
 4.0476418E+001, 1.0000000E+000, 9.9999815E-001, 2.2204460E-016, 1.0000000E+000
 4.0559950E+001, 1.0000000E+000, 9.9999826E-001, 2.2204460E-016, 1.0000000E+000
 4.0643481E+001, 1.0000000E+000, 9.9999835E-001, 2.2204460E-016, 1.0000000E+000
 4.0727013E+001, 1.0000000E+000, 9.9999844E-001, 2.2204460E-016, 1.0000000E+000
 4.0810544E+001, 1.0000000E+000, 9.9999854E-001, 2.2204460E-016, 1.0000000E+000
 4.0894075E+001, 1.0000000E+000, 9.9999865E-001, 2.2204460E-016, 1.0000000E+000
 4.0977607E+001, 1.0000000E+000, 9.9999878E-001, 2.2204460E-016, 1.0000000E+000
 4.1061138E+001, 1.0000000E+000, 9.9999891E-001, 4.4408921E-016, 1.0000000E+000
 4.1144669E+001, 1.0000000E+000, 9.9999905E-001, 2.2204460E-016, 1.0000000E+000
 4.1228201E+001, 1.0000000E+000, 9.9999917E-001, 2.2204460E-016, 1.0000000E+000
 4.1311732E+001, 1.0000000E+000, 9.9999930E-001, 2.2204460E-016, 1.0000000E+000
 4.1395264E+001, 1.0000000E+000, 9.9999940E-001, 4.4408921E-016, 1.0000000E+000
 4.1478795E+001, 1.0000000E+000, 9.9999948E-001, 4.4408921E-016, 1.0000000E+000
 4.1562326E+001, 1.0000000E+000, 9.9999956E-001, 2.2204460E-016, 1.0000000E+000
 4.1645858E+001, 1.0000000E+000, 9.9999959E-001, 2.2204460E-016, 1.0000000E+000
 4.1729389E+001, 1.0000000E+000, 9.9999961E-001, 2.2204460E-016, 1.0000000E+000
 4.1812920E+001, 1.0000000E+000, 9.9999962E-001, 4.4408921E-016, 1.0000000E+000
 4.1896452E+001, 1.0000000E+000, 9.9999962E-001, 2.2204460E-016, 1.0000000E+000
 4.1979983E+001, 1.0000000E+000, 9.9999962E-001, 2.2204460E-016, 1.0000000E+000
 4.2063515E+001, 1.0000000E+000, 9.9999964E-001, 2.2204460E-016, 1.0000000E+000
 4.2147046E+001, 1.0000000E+000, 9.9999965E-001, 2.2204460E-016, 1.0000000E+000
 4.2230577E+001, 1.0000000E+000, 9.9999967E-001, 2.2204460E-016, 1.0000000E+000
 4.2314109E+001, 1.0000000E+000, 9.9999971E-001, 2.2204460E-016, 1.0000000E+000
 4.2397640E+001, 1.0000000E+000, 9.9999976E-001, 2.2204460E-016, 1.0000000E+000
 4.2481171E+001, 1.0000000E+000, 9.9999978E-001, 2.2204460E-016, 1.0000000E+000
 4.2564703E+001, 1.0000000E+000, 9.9999981E-001, 2.2204460E-016, 1.0000000E+000
 4.2648234E+001, 1.0000000E+000, 9.9999983E-001, 4.4408921E-016, 1.0000000E+000
 4.2731766E+001, 1.0000000E+000, 9.9999985E-001, 2.2204460E-016, 1.0000000E+000
 4.2815297E+001, 1.0000000E+000, 9.9999988E-001, 2.2204460E-016, 1.0000000E+000
 4.2898828E+001, 1.0000000E+000, 9.9999989E-001, 2.2204460E-016, 1.0000000E+000
 4.2982360E+001, 1.0000000E+000, 9.9999990E-001, 2.2204460E-016, 1.0000000E+000
 4.3065891E+001, 1.0000000E+000, 9.9999991E-001, 2.2204460E-016, 1.0000000E+000
 4.3149422E+001, 1.0000000E+000, 9.9999992E-001, 2.2204460E-016, 1.0000000E+000
 4.3232954E+001, 1.0000000E+000, 9.9999992E-001, 2.2204460E-016, 1.0000000E+000
 4.3316485E+001, 1.0000000E+000, 9.9999990E-001, 2.2204460E-016, 1.0000000E+000
 4.3400017E+001, 1.0000000E+000, 9.9999988E-001, 2.2204460E-016, 1.0000000E+000
 4.3483548E+001, 1.0000000E+000, 9.9999987E-001, 4.4408921E-016, 1.0000000E+000
 4.3567079E+001, 1.0000000E+000, 9.9999986E-001, 2.2204460E-016, 1.0000000E+000
 4.3650611E+001, 1.0000000E+000, 9.9999987E-001, 2.2204460E-016, 1.0000000E+000
 4.3734142E+001, 1.0000000E+000, 9.9999989E-001, 2.2204460E-016, 1.0000000E+000
 4.3817674E+001, 1.0000000E+000, 9.9999992E-001, 4.4408921E-016, 1.0000000E+000
 4.3901205E+001, 1.0000000E+000, 9.9999996E-001, 2.2204460E-016, 1.0000000E+000
 4.3984736E+001, 1.0000000E+000, 9.9999999E-001, 2.2204460E-016, 1.0000000E+000
 4.4068268E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.4151799E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.4235330E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.4318862E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.4402393E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.4485925E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000
 4.4569456E+001, 1.0000000E+000, 1.0000142E+000, 2.2204460E-016, 1.0000000E+000
 4.4652987E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000
 4.4736519E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.4820050E+001, 1.0000000E+000, 1.0000001E+000, 4.4408921E-016, 1.0000000E+000
 4.4903581E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.4987113E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5070644E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5154176E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5237707E+001, 1.0000000E+000, 1.0000001E+000, 4.4408921E-016, 1.0000000E+000
 4.5321238E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5404770E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5488301E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5571832E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5655364E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5738895E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5822427E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5905958E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.5989489E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.6073021E+001, 1.0000000E+000, 1.0000001E+000, 4.4408921E-016, 1.0000000E+000
 4.6156552E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.6240084E+001, 1.0000000E+000, 1.0000001E+000, 4.4408921E-016, 1.0000000E+000
 4.6323615E+001, 1.0000000E+000, 1.0000001E+000, 4.4408921E-016, 1.0000000E+000
 4.6407146E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.6490678E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.6574209E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.6657740E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.6741272E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.6824803E+001, 1.0000000E+000, 1.0000001E+000, 4.4408921E-016, 1.0000000E+000
 4.6908335E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.6991866E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7075397E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7158929E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7242460E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7325991E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7409523E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7493054E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7576586E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7660117E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7743648E+001, 1.0000000E+000, 1.0000001E+000, 2.2204460E-016, 1.0000000E+000
 4.7827180E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000
 4.7910711E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.7994242E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8077774E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8161305E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8244837E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8328368E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8411899E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8495431E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8578962E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8662493E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000
 4.8746025E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8829556E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8913088E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.8996619E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.9080150E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.9163682E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.9247213E+001, 1.0000000E+000, 1.0000000E+000, 4.4408921E-016, 1.0000000E+000
 4.9330745E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
 4.9414276E+001, 1.0000000E+000, 1.0000000E+000, 2.2204460E-016, 1.0000000E+000
